,session,year,country,summary
3042,31,1976,IDN,Summary not available due to computational constraints.
3043,31,1976,AUS,Summary not available due to computational constraints.
3044,31,1976,SEN,Summary not available due to computational constraints.
3045,31,1976,MMR,Summary not available due to computational constraints.
3046,31,1976,MEX,Summary not available due to computational constraints.
3047,31,1976,ISR,Summary not available due to computational constraints.
3048,31,1976,PNG,Summary not available due to computational constraints.
3049,31,1976,TZA,Summary not available due to computational constraints.
3050,31,1976,ISL,Summary not available due to computational constraints.
3051,31,1976,DEU,Summary not available due to computational constraints.
3052,31,1976,NLD,Summary not available due to computational constraints.
3053,31,1976,BGR,Summary not available due to computational constraints.
3054,31,1976,JAM,Summary not available due to computational constraints.
3055,31,1976,YEM,Summary not available due to computational constraints.
3056,31,1976,CSK,Summary not available due to computational constraints.
3057,31,1976,CAF,Summary not available due to computational constraints.
3058,31,1976,BHR,Summary not available due to computational constraints.
3059,31,1976,MNG,Summary not available due to computational constraints.
3060,31,1976,BEN,Summary not available due to computational constraints.
3061,31,1976,OMN,Summary not available due to computational constraints.
3062,31,1976,FRA,Summary not available due to computational constraints.
3063,31,1976,KWT,Summary not available due to computational constraints.
3064,31,1976,LBY,Summary not available due to computational constraints.
3065,31,1976,JOR,Summary not available due to computational constraints.
3066,31,1976,KHM,Summary not available due to computational constraints.
3067,31,1976,SAU,Summary not available due to computational constraints.
3068,31,1976,AUT,Summary not available due to computational constraints.
3069,31,1976,BLR,Summary not available due to computational constraints.
3070,31,1976,VEN,Summary not available due to computational constraints.
3071,31,1976,COM,Summary not available due to computational constraints.
3072,31,1976,BGD,Summary not available due to computational constraints.
3073,31,1976,BEL,Summary not available due to computational constraints.
3074,31,1976,FJI,Summary not available due to computational constraints.
3075,31,1976,DZA,Summary not available due to computational constraints.
3076,31,1976,JPN,Summary not available due to computational constraints.
3077,31,1976,COD,Summary not available due to computational constraints.
3078,31,1976,SLV,Summary not available due to computational constraints.
3079,31,1976,LKA,Summary not available due to computational constraints.
3080,31,1976,CPV,Summary not available due to computational constraints.
3081,31,1976,GBR,Summary not available due to computational constraints.
3082,31,1976,ZMB,Summary not available due to computational constraints.
3083,31,1976,GRC,Summary not available due to computational constraints.
3084,31,1976,BFA,Summary not available due to computational constraints.
3085,31,1976,NPL,Summary not available due to computational constraints.
3086,31,1976,SOM,Summary not available due to computational constraints.
3087,31,1976,BDI,Summary not available due to computational constraints.
3088,31,1976,LBN,Summary not available due to computational constraints.
3089,31,1976,ROU,Summary not available due to computational constraints.
3090,31,1976,QAT,Summary not available due to computational constraints.
3091,31,1976,LBR,Summary not available due to computational constraints.
3092,31,1976,SUR,Summary not available due to computational constraints.
3093,31,1976,IRL,Summary not available due to computational constraints.
3094,31,1976,RWA,Summary not available due to computational constraints.
3095,31,1976,HUN,Summary not available due to computational constraints.
3096,31,1976,BTN,Summary not available due to computational constraints.
3097,31,1976,COL,Summary not available due to computational constraints.
3098,31,1976,IRN,Summary not available due to computational constraints.
3099,31,1976,GNB,Summary not available due to computational constraints.
3100,31,1976,NOR,Summary not available due to computational constraints.
3101,31,1976,ARE,Summary not available due to computational constraints.
3102,31,1976,UGA,Summary not available due to computational constraints.
3103,31,1976,HND,Summary not available due to computational constraints.
3104,31,1976,LAO,Summary not available due to computational constraints.
3105,31,1976,IRQ,Summary not available due to computational constraints.
3106,31,1976,ITA,Summary not available due to computational constraints.
3107,31,1976,PRY,Summary not available due to computational constraints.
3108,31,1976,CRI,Summary not available due to computational constraints.
3109,31,1976,DOM,Summary not available due to computational constraints.
3110,31,1976,COG,Summary not available due to computational constraints.
3111,31,1976,MOZ,Summary not available due to computational constraints.
3112,31,1976,MYS,Summary not available due to computational constraints.
3113,31,1976,SWZ,Summary not available due to computational constraints.
3114,31,1976,MDV,Summary not available due to computational constraints.
3115,31,1976,MLT,Summary not available due to computational constraints.
3116,31,1976,KEN,Summary not available due to computational constraints.
3117,31,1976,MDG,Summary not available due to computational constraints.
3118,31,1976,CHL,Summary not available due to computational constraints.
3119,31,1976,GHA,Summary not available due to computational constraints.
3120,31,1976,EGY,Summary not available due to computational constraints.
3121,31,1976,BWA,Summary not available due to computational constraints.
3122,31,1976,POL,Summary not available due to computational constraints.
3123,31,1976,FIN,Summary not available due to computational constraints.
3124,31,1976,MRT,Summary not available due to computational constraints.
3125,31,1976,ESP,Summary not available due to computational constraints.
3126,31,1976,TUR,Summary not available due to computational constraints.
3127,31,1976,ETH,Summary not available due to computational constraints.
3128,31,1976,SGP,Summary not available due to computational constraints.
3129,31,1976,IND,Summary not available due to computational constraints.
3130,31,1976,DDR,Summary not available due to computational constraints.
3131,31,1976,NIC,Summary not available due to computational constraints.
3132,31,1976,YUG,Summary not available due to computational constraints.
3133,31,1976,USA,Summary not available due to computational constraints.
3134,31,1976,DNK,Summary not available due to computational constraints.
3135,31,1976,CYP,Summary not available due to computational constraints.
3136,31,1976,PAK,Summary not available due to computational constraints.
3137,31,1976,STP,Summary not available due to computational constraints.
3138,31,1976,GRD,Summary not available due to computational constraints.
3139,31,1976,SDN,Summary not available due to computational constraints.
3140,31,1976,CUB,Summary not available due to computational constraints.
3141,31,1976,PHL,Summary not available due to computational constraints.
3142,31,1976,MAR,Summary not available due to computational constraints.
3143,31,1976,TCD,Summary not available due to computational constraints.
3144,31,1976,SLE,Summary not available due to computational constraints.
3145,31,1976,UKR,Summary not available due to computational constraints.
3146,31,1976,PER,Summary not available due to computational constraints.
3147,31,1976,LSO,Summary not available due to computational constraints.
3148,31,1976,NZL,Summary not available due to computational constraints.
3149,31,1976,ARG,Summary not available due to computational constraints.
3150,31,1976,CMR,Summary not available due to computational constraints.
3151,31,1976,TGO,Summary not available due to computational constraints.
3152,31,1976,GAB,Summary not available due to computational constraints.
3153,31,1976,URY,Summary not available due to computational constraints.
3154,31,1976,ALB,Summary not available due to computational constraints.
3155,31,1976,CHN,Summary not available due to computational constraints.
3156,31,1976,GUY,Summary not available due to computational constraints.
3157,31,1976,SYR,Summary not available due to computational constraints.
3158,31,1976,CAN,Summary not available due to computational constraints.
3159,31,1976,SWE,Summary not available due to computational constraints.
3160,31,1976,AFG,Summary not available due to computational constraints.
3161,31,1976,BOL,Summary not available due to computational constraints.
3162,31,1976,PRT,Summary not available due to computational constraints.
3163,31,1976,BRB,Summary not available due to computational constraints.
3164,31,1976,GTM,Summary not available due to computational constraints.
3165,31,1976,NGA,Summary not available due to computational constraints.
3166,31,1976,MLI,Summary not available due to computational constraints.
3167,31,1976,PAN,Summary not available due to computational constraints.
3168,31,1976,GIN,Summary not available due to computational constraints.
3169,31,1976,RUS,Summary not available due to computational constraints.
3170,31,1976,NER,Summary not available due to computational constraints.
3171,38,1983,EGY,Summary not available due to computational constraints.
3172,38,1983,BLZ,Summary not available due to computational constraints.
3173,38,1983,TGO,Summary not available due to computational constraints.
3174,38,1983,FJI,Summary not available due to computational constraints.
3175,38,1983,IDN,Summary not available due to computational constraints.
3176,38,1983,RUS,Summary not available due to computational constraints.
3177,38,1983,AGO,Summary not available due to computational constraints.
3178,38,1983,MUS,Summary not available due to computational constraints.
3179,38,1983,OMN,Summary not available due to computational constraints.
3180,38,1983,KEN,Summary not available due to computational constraints.
3181,38,1983,URY,Summary not available due to computational constraints.
3182,38,1983,THA,Summary not available due to computational constraints.
3183,38,1983,JOR,Summary not available due to computational constraints.
3184,38,1983,HTI,Summary not available due to computational constraints.
3185,38,1983,ARE,Summary not available due to computational constraints.
3186,38,1983,CPV,Summary not available due to computational constraints.
3187,38,1983,GRD,Summary not available due to computational constraints.
3188,38,1983,MLI,Summary not available due to computational constraints.
3189,38,1983,TUN,Summary not available due to computational constraints.
3190,38,1983,MRT,Summary not available due to computational constraints.
3191,38,1983,TCD,Summary not available due to computational constraints.
3192,38,1983,BRA,Summary not available due to computational constraints.
3193,38,1983,BRB,Summary not available due to computational constraints.
3194,38,1983,PHL,Summary not available due to computational constraints.
3195,38,1983,CAF,Summary not available due to computational constraints.
3196,38,1983,COG,Summary not available due to computational constraints.
3197,38,1983,LUX,Summary not available due to computational constraints.
3198,38,1983,ISR,Summary not available due to computational constraints.
3199,38,1983,ALB,Summary not available due to computational constraints.
3200,38,1983,MAR,Summary not available due to computational constraints.
3201,38,1983,DEU,Summary not available due to computational constraints.
3202,38,1983,VEN,Summary not available due to computational constraints.
3203,38,1983,BOL,Summary not available due to computational constraints.
3204,38,1983,BHR,Summary not available due to computational constraints.
3205,38,1983,ESP,Summary not available due to computational constraints.
3206,38,1983,NIC,Summary not available due to computational constraints.
3207,38,1983,QAT,Summary not available due to computational constraints.
3208,38,1983,BLR,Summary not available due to computational constraints.
3209,38,1983,FRA,Summary not available due to computational constraints.
3210,38,1983,POL,Summary not available due to computational constraints.
3211,38,1983,YDYE,Summary not available due to computational constraints.
3212,38,1983,YUG,Summary not available due to computational constraints.
3213,38,1983,SYR,Summary not available due to computational constraints.
3214,38,1983,DDR,Summary not available due to computational constraints.
3215,38,1983,VNM,Summary not available due to computational constraints.
3216,38,1983,MNG,Summary not available due to computational constraints.
3217,38,1983,MDV,Summary not available due to computational constraints.
3218,38,1983,SLE,Summary not available due to computational constraints.
3219,38,1983,ARG,Summary not available due to computational constraints.
3220,38,1983,WSM,Summary not available due to computational constraints.
3221,38,1983,LBN,Summary not available due to computational constraints.
3222,38,1983,LAO,Summary not available due to computational constraints.
3223,38,1983,HND,Summary not available due to computational constraints.
3224,38,1983,GHA,Summary not available due to computational constraints.
3225,38,1983,ECU,Summary not available due to computational constraints.
3226,38,1983,DOM,Summary not available due to computational constraints.
3227,38,1983,GNQ,Summary not available due to computational constraints.
3228,38,1983,MMR,Summary not available due to computational constraints.
3229,38,1983,PNG,Summary not available due to computational constraints.
3230,38,1983,GNB,Summary not available due to computational constraints.
3231,38,1983,DZA,Summary not available due to computational constraints.
3232,38,1983,NLD,Summary not available due to computational constraints.
3233,38,1983,IRL,Summary not available due to computational constraints.
3234,38,1983,STP,Summary not available due to computational constraints.
3235,38,1983,MLT,Summary not available due to computational constraints.
3236,38,1983,UKR,Summary not available due to computational constraints.
3237,38,1983,SEN,Summary not available due to computational constraints.
3238,38,1983,CRI,Summary not available due to computational constraints.
3239,38,1983,IRQ,Summary not available due to computational constraints.
3240,38,1983,VCT,Summary not available due to computational constraints.
3241,38,1983,COM,Summary not available due to computational constraints.
3242,38,1983,IND,Summary not available due to computational constraints.
3243,38,1983,KHM,Summary not available due to computational constraints.
3244,38,1983,ATG,Summary not available due to computational constraints.
3245,38,1983,TZA,Summary not available due to computational constraints.
3246,38,1983,MOZ,Summary not available due to computational constraints.
3247,38,1983,ROU,Summary not available due to computational constraints.
3248,38,1983,GRC,Summary not available due to computational constraints.
3249,38,1983,YEM,Summary not available due to computational constraints.
3250,38,1983,SOM,Summary not available due to computational constraints.
3251,38,1983,CHN,Summary not available due to computational constraints.
3252,38,1983,SDN,Summary not available due to computational constraints.
3253,38,1983,CAN,Summary not available due to computational constraints.
3254,38,1983,NOR,Summary not available due to computational constraints.
3255,38,1983,GTM,Summary not available due to computational constraints.
3256,38,1983,FIN,Summary not available due to computational constraints.
3257,38,1983,COL,Summary not available due to computational constraints.
3258,38,1983,BEN,Summary not available due to computational constraints.
3259,38,1983,LSO,Summary not available due to computational constraints.
3260,38,1983,PER,Summary not available due to computational constraints.
3261,38,1983,BWA,Summary not available due to computational constraints.
3262,38,1983,MEX,Summary not available due to computational constraints.
3263,38,1983,SLB,Summary not available due to computational constraints.
3264,38,1983,SLV,Summary not available due to computational constraints.
3265,38,1983,PRT,Summary not available due to computational constraints.
3266,38,1983,SGP,Summary not available due to computational constraints.
3267,38,1983,SYC,Summary not available due to computational constraints.
3268,38,1983,ITA,Summary not available due to computational constraints.
3269,38,1983,ETH,Summary not available due to computational constraints.
3270,38,1983,JPN,Summary not available due to computational constraints.
3271,38,1983,MYS,Summary not available due to computational constraints.
3272,38,1983,AUS,Summary not available due to computational constraints.
3273,38,1983,AUT,Summary not available due to computational constraints.
3274,38,1983,BEL,Summary not available due to computational constraints.
3275,38,1983,BDI,Summary not available due to computational constraints.
3276,38,1983,SUR,Summary not available due to computational constraints.
3277,38,1983,DNK,Summary not available due to computational constraints.
3278,38,1983,ZWE,Summary not available due to computational constraints.
3279,38,1983,BTN,Summary not available due to computational constraints.
3280,38,1983,CHL,Summary not available due to computational constraints.
3281,38,1983,LBR,Summary not available due to computational constraints.
3282,38,1983,CMR,Summary not available due to computational constraints.
3283,38,1983,PAK,Summary not available due to computational constraints.
3284,38,1983,JAM,Summary not available due to computational constraints.
3285,38,1983,ZMB,Summary not available due to computational constraints.
3286,38,1983,COD,Summary not available due to computational constraints.
3287,38,1983,NPL,Summary not available due to computational constraints.
3288,38,1983,TUR,Summary not available due to computational constraints.
3289,38,1983,USA,Summary not available due to computational constraints.
3290,38,1983,NGA,Summary not available due to computational constraints.
3291,38,1983,VUT,Summary not available due to computational constraints.
3292,38,1983,CSK,Summary not available due to computational constraints.
3293,38,1983,GUY,Summary not available due to computational constraints.
3294,38,1983,RWA,Summary not available due to computational constraints.
3295,38,1983,GBR,Summary not available due to computational constraints.
3296,38,1983,BGD,Summary not available due to computational constraints.
3297,38,1983,LKA,Summary not available due to computational constraints.
3298,38,1983,BFA,Summary not available due to computational constraints.
3299,38,1983,BGR,Summary not available due to computational constraints.
3300,38,1983,GIN,Summary not available due to computational constraints.
3301,38,1983,NER,Summary not available due to computational constraints.
3302,38,1983,IRN,Summary not available due to computational constraints.
3303,38,1983,ISL,Summary not available due to computational constraints.
3304,38,1983,TTO,Summary not available due to computational constraints.
3305,38,1983,UGA,Summary not available due to computational constraints.
3306,38,1983,BHS,Summary not available due to computational constraints.
3307,38,1983,SAU,Summary not available due to computational constraints.
3308,38,1983,PRY,Summary not available due to computational constraints.
3309,38,1983,AFG,Summary not available due to computational constraints.
3310,38,1983,GAB,Summary not available due to computational constraints.
3311,38,1983,SWE,Summary not available due to computational constraints.
3312,38,1983,MDG,Summary not available due to computational constraints.
3313,38,1983,KWT,Summary not available due to computational constraints.
3314,38,1983,LBY,Summary not available due to computational constraints.
3315,38,1983,NZL,Summary not available due to computational constraints.
3316,38,1983,CYP,Summary not available due to computational constraints.
3317,38,1983,DJI,Summary not available due to computational constraints.
3318,38,1983,CUB,Summary not available due to computational constraints.
3319,38,1983,HUN,Summary not available due to computational constraints.
3320,34,1979,PER,Summary not available due to computational constraints.
3321,34,1979,STP,Summary not available due to computational constraints.
3322,34,1979,DZA,Summary not available due to computational constraints.
3323,34,1979,CAF,Summary not available due to computational constraints.
3324,34,1979,PRY,Summary not available due to computational constraints.
3325,34,1979,LKA,Summary not available due to computational constraints.
3326,34,1979,YDYE,Summary not available due to computational constraints.
3327,34,1979,AUS,Summary not available due to computational constraints.
3328,34,1979,UGA,Summary not available due to computational constraints.
3329,34,1979,CSK,Summary not available due to computational constraints.
3330,34,1979,TUN,Summary not available due to computational constraints.
3331,34,1979,BEL,Summary not available due to computational constraints.
3332,34,1979,MRT,Summary not available due to computational constraints.
3333,34,1979,DOM,Summary not available due to computational constraints.
3334,34,1979,MMR,Summary not available due to computational constraints.
3335,34,1979,FIN,Summary not available due to computational constraints.
3336,34,1979,TGO,Summary not available due to computational constraints.
3337,34,1979,HND,Summary not available due to computational constraints.
3338,34,1979,BFA,Summary not available due to computational constraints.
3339,34,1979,YUG,Summary not available due to computational constraints.
3340,34,1979,MWI,Summary not available due to computational constraints.
3341,34,1979,POL,Summary not available due to computational constraints.
3342,34,1979,SUR,Summary not available due to computational constraints.
3343,34,1979,GRC,Summary not available due to computational constraints.
3344,34,1979,ITA,Summary not available due to computational constraints.
3345,34,1979,ECU,Summary not available due to computational constraints.
3346,34,1979,CIV,Summary not available due to computational constraints.
3347,34,1979,GUY,Summary not available due to computational constraints.
3348,34,1979,DJI,Summary not available due to computational constraints.
3349,34,1979,VEN,Summary not available due to computational constraints.
3350,34,1979,AFG,Summary not available due to computational constraints.
3351,34,1979,ARE,Summary not available due to computational constraints.
3352,34,1979,MLT,Summary not available due to computational constraints.
3353,34,1979,ZMB,Summary not available due to computational constraints.
3354,34,1979,BRB,Summary not available due to computational constraints.
3355,34,1979,LSO,Summary not available due to computational constraints.
3356,34,1979,BRA,Summary not available due to computational constraints.
3357,34,1979,GAB,Summary not available due to computational constraints.
3358,34,1979,MLI,Summary not available due to computational constraints.
3359,34,1979,RUS,Summary not available due to computational constraints.
3360,34,1979,PNG,Summary not available due to computational constraints.
3361,34,1979,CHN,Summary not available due to computational constraints.
3362,34,1979,MEX,Summary not available due to computational constraints.
3363,34,1979,SLE,Summary not available due to computational constraints.
3364,34,1979,ETH,Summary not available due to computational constraints.
3365,34,1979,AUT,Summary not available due to computational constraints.
3366,34,1979,LBN,Summary not available due to computational constraints.
3367,34,1979,MAR,Summary not available due to computational constraints.
3368,34,1979,CMR,Summary not available due to computational constraints.
3369,34,1979,KHM,Summary not available due to computational constraints.
3370,34,1979,ROU,Summary not available due to computational constraints.
3371,34,1979,BDI,Summary not available due to computational constraints.
3372,34,1979,LBR,Summary not available due to computational constraints.
3373,34,1979,CPV,Summary not available due to computational constraints.
3374,34,1979,DMA,Summary not available due to computational constraints.
3375,34,1979,ALB,Summary not available due to computational constraints.
3376,34,1979,DDR,Summary not available due to computational constraints.
3377,34,1979,PAN,Summary not available due to computational constraints.
3378,34,1979,BLR,Summary not available due to computational constraints.
3379,34,1979,NZL,Summary not available due to computational constraints.
3380,34,1979,NLD,Summary not available due to computational constraints.
3381,34,1979,QAT,Summary not available due to computational constraints.
3382,34,1979,TZA,Summary not available due to computational constraints.
3383,34,1979,NOR,Summary not available due to computational constraints.
3384,34,1979,NGA,Summary not available due to computational constraints.
3385,34,1979,SEN,Summary not available due to computational constraints.
3386,34,1979,WSM,Summary not available due to computational constraints.
3387,34,1979,BGD,Summary not available due to computational constraints.
3388,34,1979,ARG,Summary not available due to computational constraints.
3389,34,1979,SDN,Summary not available due to computational constraints.
3390,34,1979,UKR,Summary not available due to computational constraints.
3391,34,1979,BGR,Summary not available due to computational constraints.
3392,34,1979,LBY,Summary not available due to computational constraints.
3393,34,1979,VAT,Summary not available due to computational constraints.
3394,34,1979,THA,Summary not available due to computational constraints.
3395,34,1979,MDG,Summary not available due to computational constraints.
3396,34,1979,SYR,Summary not available due to computational constraints.
3397,34,1979,HTI,Summary not available due to computational constraints.
3398,34,1979,GBR,Summary not available due to computational constraints.
3399,34,1979,TCD,Summary not available due to computational constraints.
3400,34,1979,GIN,Summary not available due to computational constraints.
3401,34,1979,BHR,Summary not available due to computational constraints.
3402,34,1979,GNQ,Summary not available due to computational constraints.
3403,34,1979,EGY,Summary not available due to computational constraints.
3404,34,1979,JOR,Summary not available due to computational constraints.
3405,34,1979,NIC,Summary not available due to computational constraints.
3406,34,1979,ISR,Summary not available due to computational constraints.
3407,34,1979,LUX,Summary not available due to computational constraints.
3408,34,1979,LAO,Summary not available due to computational constraints.
3409,34,1979,ESP,Summary not available due to computational constraints.
3410,34,1979,PAK,Summary not available due to computational constraints.
3411,34,1979,BWA,Summary not available due to computational constraints.
3412,34,1979,MOZ,Summary not available due to computational constraints.
3413,34,1979,CRI,Summary not available due to computational constraints.
3414,34,1979,NER,Summary not available due to computational constraints.
3415,34,1979,BTN,Summary not available due to computational constraints.
3416,34,1979,MUS,Summary not available due to computational constraints.
3417,34,1979,JAM,Summary not available due to computational constraints.
3418,34,1979,NPL,Summary not available due to computational constraints.
3419,34,1979,CYP,Summary not available due to computational constraints.
3420,34,1979,IRN,Summary not available due to computational constraints.
3421,34,1979,GNB,Summary not available due to computational constraints.
3422,34,1979,IRL,Summary not available due to computational constraints.
3423,34,1979,RWA,Summary not available due to computational constraints.
3424,34,1979,MDV,Summary not available due to computational constraints.
3425,34,1979,OMN,Summary not available due to computational constraints.
3426,34,1979,GHA,Summary not available due to computational constraints.
3427,34,1979,SGP,Summary not available due to computational constraints.
3428,34,1979,KWT,Summary not available due to computational constraints.
3429,34,1979,YEM,Summary not available due to computational constraints.
3430,34,1979,PRT,Summary not available due to computational constraints.
3431,34,1979,IDN,Summary not available due to computational constraints.
3432,34,1979,GTM,Summary not available due to computational constraints.
3433,34,1979,CUB,Summary not available due to computational constraints.
3434,34,1979,SYC,Summary not available due to computational constraints.
3435,34,1979,MNG,Summary not available due to computational constraints.
3436,34,1979,BEN,Summary not available due to computational constraints.
3437,34,1979,HUN,Summary not available due to computational constraints.
3438,34,1979,ISL,Summary not available due to computational constraints.
3439,34,1979,TUR,Summary not available due to computational constraints.
3440,34,1979,KEN,Summary not available due to computational constraints.
3441,34,1979,FRA,Summary not available due to computational constraints.
3442,34,1979,MYS,Summary not available due to computational constraints.
3443,34,1979,CHL,Summary not available due to computational constraints.
3444,34,1979,IRQ,Summary not available due to computational constraints.
3445,34,1979,CAN,Summary not available due to computational constraints.
3446,34,1979,USA,Summary not available due to computational constraints.
3447,34,1979,COM,Summary not available due to computational constraints.
3448,34,1979,BOL,Summary not available due to computational constraints.
3449,34,1979,SOM,Summary not available due to computational constraints.
3450,34,1979,GRD,Summary not available due to computational constraints.
3451,34,1979,IND,Summary not available due to computational constraints.
3452,34,1979,COL,Summary not available due to computational constraints.
3453,34,1979,COD,Summary not available due to computational constraints.
3454,34,1979,SAU,Summary not available due to computational constraints.
3455,34,1979,VNM,Summary not available due to computational constraints.
3456,34,1979,PHL,Summary not available due to computational constraints.
3457,34,1979,SLV,Summary not available due to computational constraints.
3458,34,1979,DEU,Summary not available due to computational constraints.
3459,34,1979,COG,Summary not available due to computational constraints.
3460,34,1979,TTO,Summary not available due to computational constraints.
3461,34,1979,JPN,Summary not available due to computational constraints.
3462,34,1979,FJI,Summary not available due to computational constraints.
3463,34,1979,URY,Summary not available due to computational constraints.
3464,54,1999,USA,Summary not available due to computational constraints.
3465,54,1999,MKD,Summary not available due to computational constraints.
3466,54,1999,GBR,Summary not available due to computational constraints.
3467,54,1999,ARM,Summary not available due to computational constraints.
3468,54,1999,MDV,Summary not available due to computational constraints.
3469,54,1999,IDN,Summary not available due to computational constraints.
3470,54,1999,FIN,Summary not available due to computational constraints.
3471,54,1999,SYR,Summary not available due to computational constraints.
3472,54,1999,PAK,Summary not available due to computational constraints.
3473,54,1999,DJI,Summary not available due to computational constraints.
3474,54,1999,MLT,Summary not available due to computational constraints.
3475,54,1999,MLI,Summary not available due to computational constraints.
3476,54,1999,GIN,Summary not available due to computational constraints.
3477,54,1999,KEN,Summary not available due to computational constraints.
3478,54,1999,PRT,Summary not available due to computational constraints.
3479,54,1999,CRI,Summary not available due to computational constraints.
3480,54,1999,UZB,Summary not available due to computational constraints.
3481,54,1999,LVA,Summary not available due to computational constraints.
3482,54,1999,DOM,Summary not available due to computational constraints.
3483,54,1999,AUT,Summary not available due to computational constraints.
3484,54,1999,CPV,Summary not available due to computational constraints.
3485,54,1999,MEX,Summary not available due to computational constraints.
3486,54,1999,TUN,Summary not available due to computational constraints.
3487,54,1999,MHL,Summary not available due to computational constraints.
3488,54,1999,SLV,Summary not available due to computational constraints.
3489,54,1999,FRA,Summary not available due to computational constraints.
3490,54,1999,BRN,Summary not available due to computational constraints.
3491,54,1999,BRA,Summary not available due to computational constraints.
3492,54,1999,LTU,Summary not available due to computational constraints.
3493,54,1999,TTO,Summary not available due to computational constraints.
3494,54,1999,LBR,Summary not available due to computational constraints.
3495,54,1999,YEM,Summary not available due to computational constraints.
3496,54,1999,LUX,Summary not available due to computational constraints.
3497,54,1999,BIH,Summary not available due to computational constraints.
3498,54,1999,NZL,Summary not available due to computational constraints.
3499,54,1999,IRN,Summary not available due to computational constraints.
3500,54,1999,MDG,Summary not available due to computational constraints.
3501,54,1999,RUS,Summary not available due to computational constraints.
3502,54,1999,AUS,Summary not available due to computational constraints.
3503,54,1999,BGD,Summary not available due to computational constraints.
3504,54,1999,FSM,Summary not available due to computational constraints.
3505,54,1999,MNG,Summary not available due to computational constraints.
3506,54,1999,ZMB,Summary not available due to computational constraints.
3507,54,1999,COL,Summary not available due to computational constraints.
3508,54,1999,LBY,Summary not available due to computational constraints.
3509,54,1999,NPL,Summary not available due to computational constraints.
3510,54,1999,MMR,Summary not available due to computational constraints.
3511,54,1999,VCT,Summary not available due to computational constraints.
3512,54,1999,BLR,Summary not available due to computational constraints.
3513,54,1999,BDI,Summary not available due to computational constraints.
3514,54,1999,TUR,Summary not available due to computational constraints.
3515,54,1999,RWA,Summary not available due to computational constraints.
3516,54,1999,VUT,Summary not available due to computational constraints.
3517,54,1999,NAM,Summary not available due to computational constraints.
3518,54,1999,ECU,Summary not available due to computational constraints.
3519,54,1999,LSO,Summary not available due to computational constraints.
3520,54,1999,ESP,Summary not available due to computational constraints.
3521,54,1999,SUR,Summary not available due to computational constraints.
3522,54,1999,HRV,Summary not available due to computational constraints.
3523,54,1999,NER,Summary not available due to computational constraints.
3524,54,1999,SMR,Summary not available due to computational constraints.
3525,54,1999,DMA,Summary not available due to computational constraints.
3526,54,1999,FJI,Summary not available due to computational constraints.
3527,54,1999,MDA,Summary not available due to computational constraints.
3528,54,1999,ISL,Summary not available due to computational constraints.
3529,54,1999,ZAF,Summary not available due to computational constraints.
3530,54,1999,WSM,Summary not available due to computational constraints.
3531,54,1999,DZA,Summary not available due to computational constraints.
3532,54,1999,GNQ,Summary not available due to computational constraints.
3533,54,1999,PAN,Summary not available due to computational constraints.
3534,54,1999,KAZ,Summary not available due to computational constraints.
3535,54,1999,AZE,Summary not available due to computational constraints.
3536,54,1999,URY,Summary not available due to computational constraints.
3537,54,1999,MYS,Summary not available due to computational constraints.
3538,54,1999,ARG,Summary not available due to computational constraints.
3539,54,1999,SWE,Summary not available due to computational constraints.
3540,54,1999,GTM,Summary not available due to computational constraints.
3541,54,1999,POL,Summary not available due to computational constraints.
3542,54,1999,ZWE,Summary not available due to computational constraints.
3543,54,1999,NOR,Summary not available due to computational constraints.
3544,54,1999,PNG,Summary not available due to computational constraints.
3545,54,1999,VNM,Summary not available due to computational constraints.
3546,54,1999,LBN,Summary not available due to computational constraints.
3547,54,1999,TCD,Summary not available due to computational constraints.
3548,54,1999,SLB,Summary not available due to computational constraints.
3549,54,1999,COD,Summary not available due to computational constraints.
3550,54,1999,PHL,Summary not available due to computational constraints.
3551,54,1999,BEN,Summary not available due to computational constraints.
3552,54,1999,GUY,Summary not available due to computational constraints.
3553,54,1999,VEN,Summary not available due to computational constraints.
3554,54,1999,ARE,Summary not available due to computational constraints.
3555,54,1999,PRY,Summary not available due to computational constraints.
3556,54,1999,BFA,Summary not available due to computational constraints.
3557,54,1999,SEN,Summary not available due to computational constraints.
3558,54,1999,MAR,Summary not available due to computational constraints.
3559,54,1999,UGA,Summary not available due to computational constraints.
3560,54,1999,IRQ,Summary not available due to computational constraints.
3561,54,1999,BGR,Summary not available due to computational constraints.
3562,54,1999,HUN,Summary not available due to computational constraints.
3563,54,1999,GRC,Summary not available due to computational constraints.
3564,54,1999,COM,Summary not available due to computational constraints.
3565,54,1999,CZE,Summary not available due to computational constraints.
3566,54,1999,BWA,Summary not available due to computational constraints.
3567,54,1999,GEO,Summary not available due to computational constraints.
3568,54,1999,GRD,Summary not available due to computational constraints.
3569,54,1999,NLD,Summary not available due to computational constraints.
3570,54,1999,UKR,Summary not available due to computational constraints.
3571,54,1999,KWT,Summary not available due to computational constraints.
3572,54,1999,SGP,Summary not available due to computational constraints.
3573,54,1999,LKA,Summary not available due to computational constraints.
3574,54,1999,SWZ,Summary not available due to computational constraints.
3575,54,1999,TGO,Summary not available due to computational constraints.
3576,54,1999,MOZ,Summary not available due to computational constraints.
3577,54,1999,EST,Summary not available due to computational constraints.
3578,54,1999,SAU,Summary not available due to computational constraints.
3579,54,1999,GHA,Summary not available due to computational constraints.
